사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량,설립일자(day),회사명,sum_rlt,재무정보_분기
1148102121,두함지개발,2,1,1,0,0,1,55,0,0,0,1982-06-30 00:00:00,1,0,9.0,0,숙박 및 음식점업,987.0,14734,1148102121_3,1.0,3
1148102121,두함지개발,2,1,1,0,0,1,55,0,0,0,1982-06-30 00:00:00,1,0,9.0,0,숙박 및 음식점업,987.0,14734,1148102121_4,1.0,4
1148102121,두함지개발,2,1,1,0,0,1,55,0,0,0,1982-06-30 00:00:00,1,0,9.0,0,숙박 및 음식점업,987.0,14734,1148102121_5,5.0,5
1098159151,비엘비,2,1,1,1,0,0,33,0,0,0,1999-09-06 00:00:00,1,2,140.0,0,제조업,22100.0,8457,1098159151_1,1.0,1
1098159151,비엘비,2,1,1,1,0,0,33,0,0,0,1999-09-06 00:00:00,1,2,140.0,0,제조업,22100.0,8457,1098159151_2,2.0,2
1098159151,비엘비,2,1,1,1,0,0,33,0,0,0,1999-09-06 00:00:00,1,2,140.0,0,제조업,22100.0,8457,1098159151_3,2.0,3
1098159151,비엘비,2,1,1,1,0,0,33,0,0,0,1999-09-06 00:00:00,1,2,140.0,0,제조업,22100.0,8457,1098159151_4,1.0,4
1048140579,피엠씨프러덕션,2,1,1,0,0,0,90,0,0,0,1996-12-06 00:00:00,1,0,96.0,0,"예술, 스포츠 및 여가관련 서비스업",1600.0,9461,1048140579_1,2.0,1
1048140579,피엠씨프러덕션,2,1,1,0,0,0,90,0,0,0,1996-12-06 00:00:00,1,0,96.0,0,"예술, 스포츠 및 여가관련 서비스업",1600.0,9461,1048140579_2,1.0,2
1048140579,피엠씨프러덕션,2,1,1,0,0,0,90,0,0,0,1996-12-06 00:00:00,1,0,96.0,0,"예술, 스포츠 및 여가관련 서비스업",1600.0,9461,1048140579_3,4.0,3
1048140579,피엠씨프러덕션,2,1,1,0,0,0,90,0,0,0,1996-12-06 00:00:00,1,0,96.0,0,"예술, 스포츠 및 여가관련 서비스업",1600.0,9461,1048140579_4,4.0,4
1128121059,광장이엠씨,2,1,1,0,0,0,42,0,0,0,1989-09-12 00:00:00,1,0,77.0,0,건설업,463.0,12103,1128121059_1,15.0,1
1128121059,광장이엠씨,2,1,1,0,0,0,42,0,0,0,1989-09-12 00:00:00,1,0,77.0,0,건설업,463.0,12103,1128121059_2,14.0,2
1128121059,광장이엠씨,2,1,1,0,0,0,42,0,0,0,1989-09-12 00:00:00,1,0,77.0,0,건설업,463.0,12103,1128121059_3,29.0,3
1128121059,광장이엠씨,2,1,1,0,0,0,42,0,0,0,1989-09-12 00:00:00,1,0,77.0,0,건설업,463.0,12103,1128121059_4,30.0,4
1138123351,일신종합환경,2,1,1,0,1,0,37,0,0,0,1991-09-09 00:00:00,1,0,53.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",7310.0,11376,1138123351_1,4.0,1
1138123351,일신종합환경,2,1,1,0,1,0,37,0,0,0,1991-09-09 00:00:00,1,0,53.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",7310.0,11376,1138123351_2,6.0,2
1138123351,일신종합환경,2,1,1,0,1,0,37,0,0,0,1991-09-09 00:00:00,1,0,53.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",7310.0,11376,1138123351_3,2.0,3
1138123351,일신종합환경,2,1,1,0,1,0,37,0,0,0,1991-09-09 00:00:00,1,0,53.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",7310.0,11376,1138123351_4,9.0,4
1058124835,비전홀딩스코퍼레이션,2,1,1,0,0,0,59,0,0,0,1986-01-28 00:00:00,1,0,13.0,0,정보통신업,2420.0,13426,1058124835_1,4.0,1
1058124835,비전홀딩스코퍼레이션,2,1,1,0,0,0,59,0,0,0,1986-01-28 00:00:00,1,0,13.0,0,정보통신업,2420.0,13426,1058124835_2,2.0,2
1058124835,비전홀딩스코퍼레이션,2,1,1,0,0,0,59,0,0,0,1986-01-28 00:00:00,1,0,13.0,0,정보통신업,2420.0,13426,1058124835_3,6.0,3
1058124835,비전홀딩스코퍼레이션,2,1,1,0,0,0,59,0,0,0,1986-01-28 00:00:00,1,0,13.0,0,정보통신업,2420.0,13426,1058124835_4,8.0,4
1048156538,돈키훼밀리,2,1,1,0,0,0,68,0,0,0,2000-09-01 00:00:00,1,0,2.0,0,부동산업,0.0,8096,1048156538_1,3.0,1
1048156538,돈키훼밀리,2,1,1,0,0,0,68,0,0,0,2000-09-01 00:00:00,1,0,2.0,0,부동산업,0.0,8096,1048156538_2,2.0,2
1048156538,돈키훼밀리,2,1,1,0,0,0,68,0,0,0,2000-09-01 00:00:00,1,0,2.0,0,부동산업,0.0,8096,1048156538_3,2.0,3
1148172608,대화씨앤에프,2,1,1,0,0,0,46,0,0,0,1995-02-28 00:00:00,1,0,28.0,0,도매 및 소매업,90.0,10108,1148172608_1,3.0,1
1148172608,대화씨앤에프,2,1,1,0,0,0,46,0,0,0,1995-02-28 00:00:00,1,0,28.0,0,도매 및 소매업,90.0,10108,1148172608_2,4.0,2
1148172608,대화씨앤에프,2,1,1,0,0,0,46,0,0,0,1995-02-28 00:00:00,1,0,28.0,0,도매 및 소매업,90.0,10108,1148172608_3,0.0,3
1148172608,대화씨앤에프,2,1,1,0,0,0,46,0,0,0,1995-02-28 00:00:00,1,0,28.0,0,도매 및 소매업,90.0,10108,1148172608_4,3.0,4
1098183189,케이케이디씨,2,1,1,0,1,0,28,0,0,0,2003-02-06 00:00:00,1,0,71.0,0,제조업,250.0,7208,1098183189_1,1.0,1
1098183189,케이케이디씨,2,1,1,0,1,0,28,0,0,0,2003-02-06 00:00:00,1,0,71.0,0,제조업,250.0,7208,1098183189_2,4.0,2
1098183189,케이케이디씨,2,1,1,0,1,0,28,0,0,0,2003-02-06 00:00:00,1,0,71.0,0,제조업,250.0,7208,1098183189_3,1.0,3
1098183189,케이케이디씨,2,1,1,0,1,0,28,0,0,0,2003-02-06 00:00:00,1,0,71.0,0,제조업,250.0,7208,1098183189_4,1.0,4
1138152458,다우실란트산업,2,1,1,0,0,0,20,0,0,0,1999-03-26 00:00:00,1,0,79.0,0,제조업,327.0,8621,1138152458_1,0.0,1
1138152458,다우실란트산업,2,1,1,0,0,0,20,0,0,0,1999-03-26 00:00:00,1,0,79.0,0,제조업,327.0,8621,1138152458_2,0.0,2
1138152458,다우실란트산업,2,1,1,0,0,0,20,0,0,0,1999-03-26 00:00:00,1,0,79.0,0,제조업,327.0,8621,1138152458_3,0.0,3
1138152458,다우실란트산업,2,1,1,0,0,0,20,0,0,0,1999-03-26 00:00:00,1,0,79.0,0,제조업,327.0,8621,1138152458_4,1.0,4
1058630138,글로벌엠이엠,2,1,1,0,0,0,23,0,0,0,2001-09-06 00:00:00,1,0,92.0,0,제조업,14700000.0,7726,1058630138_1,2.0,1
1058630138,글로벌엠이엠,2,1,1,0,0,0,23,0,0,0,2001-09-06 00:00:00,1,0,92.0,0,제조업,14700000.0,7726,1058630138_2,15.0,2
1058630138,글로벌엠이엠,2,1,1,0,0,0,23,0,0,0,2001-09-06 00:00:00,1,0,92.0,0,제조업,14700000.0,7726,1058630138_3,15.0,3
1058630138,글로벌엠이엠,2,1,1,0,0,0,23,0,0,0,2001-09-06 00:00:00,1,0,92.0,0,제조업,14700000.0,7726,1058630138_4,0.0,4
1068148164,서울문화사,2,1,1,0,0,0,58,0,0,0,1988-01-29 00:00:00,1,0,135.0,0,정보통신업,17300.0,12695,1068148164_1,3.0,1
1068148164,서울문화사,2,1,1,0,0,0,58,0,0,0,1988-01-29 00:00:00,1,0,135.0,0,정보통신업,17300.0,12695,1068148164_2,3.0,2
1068148164,서울문화사,2,1,1,0,0,0,58,0,0,0,1988-01-29 00:00:00,1,0,135.0,0,정보통신업,17300.0,12695,1068148164_3,0.0,3
1068148164,서울문화사,2,1,1,0,0,0,58,0,0,0,1988-01-29 00:00:00,1,0,135.0,0,정보통신업,17300.0,12695,1068148164_4,0.0,4
1078172798,에이치비인베스트먼트,2,1,1,0,0,0,64,0,0,0,1999-11-11 00:00:00,1,0,16.0,0,금융 및 보험업,466.0,8391,1078172798_1,13.0,1
1078172798,에이치비인베스트먼트,2,1,1,0,0,0,64,0,0,0,1999-11-11 00:00:00,1,0,16.0,0,금융 및 보험업,466.0,8391,1078172798_2,13.0,2
1078172798,에이치비인베스트먼트,2,1,1,0,0,0,64,0,0,0,1999-11-11 00:00:00,1,0,16.0,0,금융 및 보험업,466.0,8391,1078172798_3,13.0,3
1138151406,한산리니어시스템,2,1,1,0,0,0,29,0,0,0,1999-02-03 00:00:00,1,0,70.0,0,제조업,2.0,8672,1138151406_1,0.0,1
1138151406,한산리니어시스템,2,1,1,0,0,0,29,0,0,0,1999-02-03 00:00:00,1,0,70.0,0,제조업,2.0,8672,1138151406_2,1.0,2
1138151406,한산리니어시스템,2,1,1,0,0,0,29,0,0,0,1999-02-03 00:00:00,1,0,70.0,0,제조업,2.0,8672,1138151406_3,2.0,3
1138151406,한산리니어시스템,2,1,1,0,0,0,29,0,0,0,1999-02-03 00:00:00,1,0,70.0,0,제조업,2.0,8672,1138151406_4,0.0,4
1018160275,글로리아항공,2,1,1,0,0,0,85,0,0,0,2000-06-15 00:00:00,1,0,108.0,0,교육 서비스업,814.0,8174,1018160275_1,0.0,1
1018160275,글로리아항공,2,1,1,0,0,0,85,0,0,0,2000-06-15 00:00:00,1,0,108.0,0,교육 서비스업,814.0,8174,1018160275_2,0.0,2
1018160275,글로리아항공,2,1,1,0,0,0,85,0,0,0,2000-06-15 00:00:00,1,0,108.0,0,교육 서비스업,814.0,8174,1018160275_3,1.0,3
1018160275,글로리아항공,2,1,1,0,0,0,85,0,0,0,2000-06-15 00:00:00,1,0,108.0,0,교육 서비스업,814.0,8174,1018160275_4,2.0,4
1078117437,도아기업,2,1,1,0,0,0,42,0,0,0,1983-10-28 00:00:00,1,0,39.0,0,건설업,9260.0,14249,1078117437_1,7.0,1
1078117437,도아기업,2,1,1,0,0,0,42,0,0,0,1983-10-28 00:00:00,1,0,39.0,0,건설업,9260.0,14249,1078117437_2,6.0,2
1078117437,도아기업,2,1,1,0,0,0,42,0,0,0,1983-10-28 00:00:00,1,0,39.0,0,건설업,9260.0,14249,1078117437_3,2.0,3
1078117437,도아기업,2,1,1,0,0,0,42,0,0,0,1983-10-28 00:00:00,1,0,39.0,0,건설업,9260.0,14249,1078117437_4,9.0,4
1148149223,서울향료,2,1,1,0,0,0,10,0,0,0,1974-01-21 00:00:00,1,0,120.0,0,제조업,13800.0,17816,1148149223_1,1.0,1
1148149223,서울향료,2,1,1,0,0,0,10,0,0,0,1974-01-21 00:00:00,1,0,120.0,0,제조업,13800.0,17816,1148149223_2,2.0,2
1148149223,서울향료,2,1,1,0,0,0,10,0,0,0,1974-01-21 00:00:00,1,0,120.0,0,제조업,13800.0,17816,1148149223_3,1.0,3
1148149223,서울향료,2,1,1,0,0,0,10,0,0,0,1974-01-21 00:00:00,1,0,120.0,0,제조업,13800.0,17816,1148149223_4,0.0,4
1058198429,엔티아이국제운송,2,1,1,0,0,0,52,0,0,0,1999-03-17 00:00:00,1,0,21.0,0,운수 및 창고업,300.0,8630,1058198429_1,3.0,1
1058198429,엔티아이국제운송,2,1,1,0,0,0,52,0,0,0,1999-03-17 00:00:00,1,0,21.0,0,운수 및 창고업,300.0,8630,1058198429_2,3.0,2
1058198429,엔티아이국제운송,2,1,1,0,0,0,52,0,0,0,1999-03-17 00:00:00,1,0,21.0,0,운수 및 창고업,300.0,8630,1058198429_3,1.0,3
1078601532,퓨전,2,1,1,0,0,1,62,0,0,0,2001-06-01 00:00:00,1,0,0.0,0,정보통신업,154000.0,7823,1078601532_1,24.0,1
1078601532,퓨전,2,1,1,0,0,1,62,0,0,0,2001-06-01 00:00:00,1,0,0.0,0,정보통신업,154000.0,7823,1078601532_2,23.0,2
1078601532,퓨전,2,1,1,0,0,1,62,0,0,0,2001-06-01 00:00:00,1,0,0.0,0,정보통신업,154000.0,7823,1078601532_3,37.0,3
1148154731,오주건설,2,1,1,0,0,0,42,0,0,0,1992-07-03 00:00:00,1,0,28.0,0,건설업,922.0,11078,1148154731_1,19.0,1
1148154731,오주건설,2,1,1,0,0,0,42,0,0,0,1992-07-03 00:00:00,1,0,28.0,0,건설업,922.0,11078,1148154731_2,15.0,2
1148154731,오주건설,2,1,1,0,0,0,42,0,0,0,1992-07-03 00:00:00,1,0,28.0,0,건설업,922.0,11078,1148154731_3,15.0,3
1148154731,오주건설,2,1,1,0,0,0,42,0,0,0,1992-07-03 00:00:00,1,0,28.0,0,건설업,922.0,11078,1148154731_4,14.0,4
1148164826,이썸테크,2,1,1,0,0,0,58,0,0,0,1995-05-19 00:00:00,1,0,125.0,0,정보통신업,2.0,10028,1148164826_1,14.0,1
1148164826,이썸테크,2,1,1,0,0,0,58,0,0,0,1995-05-19 00:00:00,1,0,125.0,0,정보통신업,2.0,10028,1148164826_2,0.0,2
1148164826,이썸테크,2,1,1,0,0,0,58,0,0,0,1995-05-19 00:00:00,1,0,125.0,0,정보통신업,2.0,10028,1148164826_3,0.0,3
1148164826,이썸테크,2,1,1,0,0,0,58,0,0,0,1995-05-19 00:00:00,1,0,125.0,0,정보통신업,2.0,10028,1148164826_4,4.0,4
1168118328,신성콘크리트공업,2,1,1,0,0,0,23,0,0,0,1980-05-02 00:00:00,1,0,65.0,0,제조업,213.0,15523,1168118328_1,1.0,1
1168118328,신성콘크리트공업,2,1,1,0,0,0,23,0,0,0,1980-05-02 00:00:00,1,0,65.0,0,제조업,213.0,15523,1168118328_2,1.0,2
1168118328,신성콘크리트공업,2,1,1,0,0,0,23,0,0,0,1980-05-02 00:00:00,1,0,65.0,0,제조업,213.0,15523,1168118328_3,2.0,3
1168118328,신성콘크리트공업,2,1,1,0,0,0,23,0,0,0,1980-05-02 00:00:00,1,0,65.0,0,제조업,213.0,15523,1168118328_4,7.0,4
1138118203,서영피엔아이,2,1,1,0,0,0,25,0,0,0,1990-01-18 00:00:00,1,0,67.0,0,제조업,346.0,11975,1138118203_1,0.0,1
1138118203,서영피엔아이,2,1,1,0,0,0,25,0,0,0,1990-01-18 00:00:00,1,0,67.0,0,제조업,346.0,11975,1138118203_2,2.0,2
1138118203,서영피엔아이,2,1,1,0,0,0,25,0,0,0,1990-01-18 00:00:00,1,0,67.0,0,제조업,346.0,11975,1138118203_3,1.0,3
1138118203,서영피엔아이,2,1,1,0,0,0,25,0,0,0,1990-01-18 00:00:00,1,0,67.0,0,제조업,346.0,11975,1138118203_4,2.0,4
1028133223,더샘인터내셔날,2,1,1,0,0,0,46,0,0,0,2010-04-01 00:00:00,1,0,62.0,0,도매 및 소매업,324.0,4597,1028133223_1,10.0,1
1028133223,더샘인터내셔날,2,1,1,0,0,0,46,0,0,0,2010-04-01 00:00:00,1,0,62.0,0,도매 및 소매업,324.0,4597,1028133223_2,28.0,2
1028133223,더샘인터내셔날,2,1,1,0,0,0,46,0,0,0,2010-04-01 00:00:00,1,0,62.0,0,도매 및 소매업,324.0,4597,1028133223_3,21.0,3
1028133223,더샘인터내셔날,2,1,1,0,0,0,46,0,0,0,2010-04-01 00:00:00,1,0,62.0,0,도매 및 소매업,324.0,4597,1028133223_4,18.0,4
1138140078,유라통상,2,1,1,0,0,0,46,0,0,0,1985-08-06 00:00:00,1,0,30.0,0,도매 및 소매업,2640.0,13601,1138140078_1,2.0,1
1138140078,유라통상,2,1,1,0,0,0,46,0,0,0,1985-08-06 00:00:00,1,0,30.0,0,도매 및 소매업,2640.0,13601,1138140078_2,4.0,2
1138140078,유라통상,2,1,1,0,0,0,46,0,0,0,1985-08-06 00:00:00,1,0,30.0,0,도매 및 소매업,2640.0,13601,1138140078_3,5.0,3
1138140078,유라통상,2,1,1,0,0,0,46,0,0,0,1985-08-06 00:00:00,1,0,30.0,0,도매 및 소매업,2640.0,13601,1138140078_4,2.0,4
1148603542,이호건업,2,1,1,0,0,0,42,0,0,0,2000-10-06 00:00:00,1,0,16.0,0,건설업,142.0,8061,1148603542_1,10.0,1
1148603542,이호건업,2,1,1,0,0,0,42,0,0,0,2000-10-06 00:00:00,1,0,16.0,0,건설업,142.0,8061,1148603542_2,2.0,2
1148603542,이호건업,2,1,1,0,0,0,42,0,0,0,2000-10-06 00:00:00,1,0,16.0,0,건설업,142.0,8061,1148603542_3,2.0,3
1148603542,이호건업,2,1,1,0,0,0,42,0,0,0,2000-10-06 00:00:00,1,0,16.0,0,건설업,142.0,8061,1148603542_4,1.0,4
1138164503,태건,2,1,1,0,0,0,33,0,0,0,2000-09-20 00:00:00,1,0,37.0,0,제조업,3550.0,8077,1138164503_1,1.0,1
1138164503,태건,2,1,1,0,0,0,33,0,0,0,2000-09-20 00:00:00,1,0,37.0,0,제조업,3550.0,8077,1138164503_2,2.0,2
1138164503,태건,2,1,1,0,0,0,33,0,0,0,2000-09-20 00:00:00,1,0,37.0,0,제조업,3550.0,8077,1138164503_3,2.0,3
1138164503,태건,2,1,1,0,0,0,33,0,0,0,2000-09-20 00:00:00,1,0,37.0,0,제조업,3550.0,8077,1138164503_4,3.0,4
1058188799,지오텍엔지니어링,2,1,1,0,1,0,42,0,0,0,1997-08-01 00:00:00,1,0,22.0,0,건설업,300.0,9223,1058188799_1,1.0,1
1058188799,지오텍엔지니어링,2,1,1,0,1,0,42,0,0,0,1997-08-01 00:00:00,1,0,22.0,0,건설업,300.0,9223,1058188799_2,1.0,2
1058188799,지오텍엔지니어링,2,1,1,0,1,0,42,0,0,0,1997-08-01 00:00:00,1,0,22.0,0,건설업,300.0,9223,1058188799_3,5.0,3
1058188799,지오텍엔지니어링,2,1,1,0,1,0,42,0,0,0,1997-08-01 00:00:00,1,0,22.0,0,건설업,300.0,9223,1058188799_4,3.0,4
1108131416,중앙하이텔,2,1,1,0,0,0,42,0,0,0,1991-07-27 00:00:00,1,0,192.0,0,건설업,346.0,11420,1108131416_1,9.0,1
1108131416,중앙하이텔,2,1,1,0,0,0,42,0,0,0,1991-07-27 00:00:00,1,0,192.0,0,건설업,346.0,11420,1108131416_2,28.0,2
1108131416,중앙하이텔,2,1,1,0,0,0,42,0,0,0,1991-07-27 00:00:00,1,0,192.0,0,건설업,346.0,11420,1108131416_3,15.0,3
1108131416,중앙하이텔,2,1,1,0,0,0,42,0,0,0,1991-07-27 00:00:00,1,0,192.0,0,건설업,346.0,11420,1108131416_4,5.0,4
1138142964,씨엔아이전선,2,1,1,0,0,0,28,0,0,0,1997-04-10 00:00:00,1,0,35.0,0,제조업,591.0,9336,1138142964_1,1.0,1
1138142964,씨엔아이전선,2,1,1,0,0,0,28,0,0,0,1997-04-10 00:00:00,1,0,35.0,0,제조업,591.0,9336,1138142964_2,3.0,2
1138142964,씨엔아이전선,2,1,1,0,0,0,28,0,0,0,1997-04-10 00:00:00,1,0,35.0,0,제조업,591.0,9336,1138142964_3,1.0,3
1138142964,씨엔아이전선,2,1,1,0,0,0,28,0,0,0,1997-04-10 00:00:00,1,0,35.0,0,제조업,591.0,9336,1138142964_4,2.0,4
1148134865,진일스틸,2,1,1,0,0,0,30,0,0,0,1978-04-12 00:00:00,1,0,19.0,0,제조업,59.0,16274,1148134865_1,5.0,1
1148134865,진일스틸,2,1,1,0,0,0,30,0,0,0,1978-04-12 00:00:00,1,0,19.0,0,제조업,59.0,16274,1148134865_2,7.0,2
1148134865,진일스틸,2,1,1,0,0,0,30,0,0,0,1978-04-12 00:00:00,1,0,19.0,0,제조업,59.0,16274,1148134865_3,10.0,3
1148134865,진일스틸,2,1,1,0,0,0,30,0,0,0,1978-04-12 00:00:00,1,0,19.0,0,제조업,59.0,16274,1148134865_4,11.0,4
1068100103,나진산업,2,1,1,0,0,0,68,0,0,0,1967-07-20 00:00:00,1,0,80.0,0,부동산업,6100.0,20193,1068100103_1,6.0,1
1068100103,나진산업,2,1,1,0,0,0,68,0,0,0,1967-07-20 00:00:00,1,0,80.0,0,부동산업,6100.0,20193,1068100103_2,6.0,2
1068100103,나진산업,2,1,1,0,0,0,68,0,0,0,1967-07-20 00:00:00,1,0,80.0,0,부동산업,6100.0,20193,1068100103_3,3.0,3
1068100103,나진산업,2,1,1,0,0,0,68,0,0,0,1967-07-20 00:00:00,1,0,80.0,0,부동산업,6100.0,20193,1068100103_4,5.0,4
1118100876,신인운수,2,1,1,0,0,0,49,0,0,0,1966-05-23 00:00:00,1,0,177.0,0,운수 및 창고업,35100.0,20616,1118100876_1,11.0,1
1118100876,신인운수,2,1,1,0,0,0,49,0,0,0,1966-05-23 00:00:00,1,0,177.0,0,운수 및 창고업,35100.0,20616,1118100876_2,0.0,2
1118100876,신인운수,2,1,1,0,0,0,49,0,0,0,1966-05-23 00:00:00,1,0,177.0,0,운수 및 창고업,35100.0,20616,1118100876_3,2.0,3
1068135543,천우모터스,2,1,1,0,0,0,45,0,0,0,1988-01-10 00:00:00,1,0,171.0,0,도매 및 소매업,172.0,12714,1068135543_1,5.0,1
1068135543,천우모터스,2,1,1,0,0,0,45,0,0,0,1988-01-10 00:00:00,1,0,171.0,0,도매 및 소매업,172.0,12714,1068135543_2,1.0,2
1068135543,천우모터스,2,1,1,0,0,0,45,0,0,0,1988-01-10 00:00:00,1,0,171.0,0,도매 및 소매업,172.0,12714,1068135543_3,2.0,3
1068135543,천우모터스,2,1,1,0,0,0,45,0,0,0,1988-01-10 00:00:00,1,0,171.0,0,도매 및 소매업,172.0,12714,1068135543_4,2.0,4
1078164551,포인트닉스,2,1,1,1,1,0,27,0,0,0,1998-08-13 00:00:00,1,2,178.0,0,제조업,26300.0,8846,1078164551_1,2.0,1
1078164551,포인트닉스,2,1,1,1,1,0,27,0,0,0,1998-08-13 00:00:00,1,2,178.0,0,제조업,26300.0,8846,1078164551_2,2.0,2
1078164551,포인트닉스,2,1,1,1,1,0,27,0,0,0,1998-08-13 00:00:00,1,2,178.0,0,제조업,26300.0,8846,1078164551_3,6.0,3
1078164551,포인트닉스,2,1,1,1,1,0,27,0,0,0,1998-08-13 00:00:00,1,2,178.0,0,제조업,26300.0,8846,1078164551_4,7.0,4
1048178527,로드스타씨앤에어,2,1,1,0,0,0,52,0,0,0,2003-01-28 00:00:00,1,0,45.0,0,운수 및 창고업,336.0,7217,1048178527_1,7.0,1
1048178527,로드스타씨앤에어,2,1,1,0,0,0,52,0,0,0,2003-01-28 00:00:00,1,0,45.0,0,운수 및 창고업,336.0,7217,1048178527_2,6.0,2
1048178527,로드스타씨앤에어,2,1,1,0,0,0,52,0,0,0,2003-01-28 00:00:00,1,0,45.0,0,운수 및 창고업,336.0,7217,1048178527_3,5.0,3
1048178527,로드스타씨앤에어,2,1,1,0,0,0,52,0,0,0,2003-01-28 00:00:00,1,0,45.0,0,운수 및 창고업,336.0,7217,1048178527_4,0.0,4
1068126419,남유산업,2,1,1,0,0,0,68,0,0,0,1990-12-18 00:00:00,1,0,2.0,0,부동산업,8.0,11641,1068126419_1,5.0,1
1068126419,남유산업,2,1,1,0,0,0,68,0,0,0,1990-12-18 00:00:00,1,0,2.0,0,부동산업,8.0,11641,1068126419_2,4.0,2
1068126419,남유산업,2,1,1,0,0,0,68,0,0,0,1990-12-18 00:00:00,1,0,2.0,0,부동산업,8.0,11641,1068126419_3,9.0,3
1068126419,남유산업,2,1,1,0,0,0,68,0,0,0,1990-12-18 00:00:00,1,0,2.0,0,부동산업,8.0,11641,1068126419_4,9.0,4
1128151761,로봇앤드디자인,2,1,1,0,0,0,29,0,0,0,1999-03-22 00:00:00,1,0,155.0,0,제조업,5610.0,8625,1128151761_1,2.0,1
1128151761,로봇앤드디자인,2,1,1,0,0,0,29,0,0,0,1999-03-22 00:00:00,1,0,155.0,0,제조업,5610.0,8625,1128151761_2,0.0,2
1128151761,로봇앤드디자인,2,1,1,0,0,0,29,0,0,0,1999-03-22 00:00:00,1,0,155.0,0,제조업,5610.0,8625,1128151761_3,1.0,3
1128151761,로봇앤드디자인,2,1,1,0,0,0,29,0,0,0,1999-03-22 00:00:00,1,0,155.0,0,제조업,5610.0,8625,1128151761_4,1.0,4
1058197662,피엔씨트레이딩,2,1,1,0,0,0,68,0,0,0,1999-02-04 00:00:00,1,0,3.0,0,부동산업,281.0,8671,1058197662_1,0.0,1
1058197662,피엔씨트레이딩,2,1,1,0,0,0,68,0,0,0,1999-02-04 00:00:00,1,0,3.0,0,부동산업,281.0,8671,1058197662_2,3.0,2
1058197662,피엔씨트레이딩,2,1,1,0,0,0,68,0,0,0,1999-02-04 00:00:00,1,0,3.0,0,부동산업,281.0,8671,1058197662_3,4.0,3
1058197662,피엔씨트레이딩,2,1,1,0,0,0,68,0,0,0,1999-02-04 00:00:00,1,0,3.0,0,부동산업,281.0,8671,1058197662_4,3.0,4
1068104827,고려공업검사,2,1,1,0,0,0,72,0,0,0,1972-10-26 00:00:00,1,0,292.0,0,"전문, 과학 및 기술 서비스업",11800.0,18268,1068104827_1,41.0,1
1068104827,고려공업검사,2,1,1,0,0,0,72,0,0,0,1972-10-26 00:00:00,1,0,292.0,0,"전문, 과학 및 기술 서비스업",11800.0,18268,1068104827_2,41.0,2
1068104827,고려공업검사,2,1,1,0,0,0,72,0,0,0,1972-10-26 00:00:00,1,0,292.0,0,"전문, 과학 및 기술 서비스업",11800.0,18268,1068104827_3,23.0,3
1068104827,고려공업검사,2,1,1,0,0,0,72,0,0,0,1972-10-26 00:00:00,1,0,292.0,0,"전문, 과학 및 기술 서비스업",11800.0,18268,1068104827_4,23.0,4
1138135968,대한특수금속,2,1,1,0,0,0,28,0,0,0,1995-12-01 00:00:00,1,0,17.0,0,제조업,28400.0,9832,1138135968_1,11.0,1
1138135968,대한특수금속,2,1,1,0,0,0,28,0,0,0,1995-12-01 00:00:00,1,0,17.0,0,제조업,28400.0,9832,1138135968_2,13.0,2
1138135968,대한특수금속,2,1,1,0,0,0,28,0,0,0,1995-12-01 00:00:00,1,0,17.0,0,제조업,28400.0,9832,1138135968_3,12.0,3
1138135968,대한특수금속,2,1,1,0,0,0,28,0,0,0,1995-12-01 00:00:00,1,0,17.0,0,제조업,28400.0,9832,1138135968_4,8.0,4
1148150152,짐월드,2,1,1,1,0,0,33,0,0,0,1992-11-25 00:00:00,1,2,58.0,0,제조업,106000.0,10933,1148150152_1,3.0,1
1148150152,짐월드,2,1,1,1,0,0,33,0,0,0,1992-11-25 00:00:00,1,2,58.0,0,제조업,106000.0,10933,1148150152_2,5.0,2
1148150152,짐월드,2,1,1,1,0,0,33,0,0,0,1992-11-25 00:00:00,1,2,58.0,0,제조업,106000.0,10933,1148150152_3,3.0,3
1148150152,짐월드,2,1,1,1,0,0,33,0,0,0,1992-11-25 00:00:00,1,2,58.0,0,제조업,106000.0,10933,1148150152_4,1.0,4
1018147985,버라이존코리아,2,1,1,1,0,0,47,0,0,0,1999-04-08 00:00:00,1,1,11.0,0,도매 및 소매업,4250000.0,8608,1018147985_1,5.0,1
1018147985,버라이존코리아,2,1,1,1,0,0,47,0,0,0,1999-04-08 00:00:00,1,1,11.0,0,도매 및 소매업,4250000.0,8608,1018147985_2,4.0,2
1018147985,버라이존코리아,2,1,1,1,0,0,47,0,0,0,1999-04-08 00:00:00,1,1,11.0,0,도매 및 소매업,4250000.0,8608,1018147985_3,5.0,3
1018147985,버라이존코리아,2,1,1,1,0,0,47,0,0,0,1999-04-08 00:00:00,1,1,11.0,0,도매 및 소매업,4250000.0,8608,1018147985_4,2.0,4
1138144792,삼화,2,1,1,0,1,0,22,0,0,0,1997-09-02 00:00:00,1,0,232.0,0,제조업,82200.0,9191,1138144792_1,0.0,1
