사업자등록번호,기업명,공기업구분,개인법인구분,본점지점구분,국외투자법인여부,벤처기업여부,상장코드,산업코드1,공공기관유형,중견기업보호여부,본점기업코드,설립일자,설립구분,국가명,직원수,폐업여부,산업코드 대분류,구글 검색량,설립일자(day)
3128626756,유니슨에이치케이알,2,1,1,1,0,0,41,0,0,0,2011-04-21 00:00:00,1,1,284.0,0,건설업,10.0,4212
5038193685,태강스틸,2,1,1,1,0,0,24,0,0,0,2011-04-25 00:00:00,1,2,22.0,0,제조업,7.0,4208
6058606856,머뭄건설,2,1,1,0,0,0,55,0,0,0,2011-04-21 00:00:00,1,0,5.0,0,숙박 및 음식점업,4.0,4212
6068629191,한일제조공동물류,2,1,1,0,0,0,46,0,0,0,2011-04-21 00:00:00,1,0,8.0,0,도매 및 소매업,0.0,4212
6098198993,석지,2,1,1,0,0,0,46,0,0,0,2011-04-27 00:00:00,1,0,26.0,0,도매 및 소매업,629.0,4206
4088190699,이지이앤씨,2,1,1,0,0,0,68,0,0,0,2011-04-20 00:00:00,1,0,2.0,0,부동산업,12400.0,4213
4108649655,알이써밋,2,1,1,0,0,0,47,0,0,0,2011-04-26 00:00:00,1,0,23.0,0,도매 및 소매업,4930.0,4207
6168185443,국진종합건설,2,1,1,0,0,0,41,0,0,0,2011-04-19 00:00:00,1,0,3.0,0,건설업,2.0,4214
6218189612,오봉,2,1,1,0,0,0,41,0,0,0,2011-04-22 00:00:00,1,0,5.0,0,건설업,108000.0,4211
2048626886,다다플러스,2,1,1,0,0,0,46,0,0,0,2011-04-22 00:00:00,1,0,32.0,0,도매 및 소매업,2650000.0,4211
1048634785,템퍼코리아,2,1,1,1,0,0,46,0,0,0,2011-04-29 00:00:00,4,2,189.0,0,도매 및 소매업,1080.0,4204
1298660109,효인테드,2,1,1,0,0,0,58,0,0,0,2011-04-26 00:00:00,1,0,3.0,0,정보통신업,1.0,4207
1248720415,대신알루텍,2,1,1,0,1,0,24,0,0,0,2011-04-28 00:00:00,1,0,60.0,0,제조업,0.0,4205
3178124059,성철,2,1,1,0,0,0,26,0,0,0,2011-04-28 00:00:00,1,0,6.0,0,제조업,6940.0,4205
3128627186,엠텍솔루션,2,1,1,0,1,0,26,0,0,0,2011-04-26 00:00:00,1,0,17.0,0,제조업,1060.0,4207
4168177514,대평,2,1,1,1,0,0,49,0,0,0,2011-05-02 00:00:00,1,1,31.0,0,운수 및 창고업,2670.0,4201
4048133866,삼오텍,2,1,1,0,0,0,22,0,0,0,2011-04-28 00:00:00,1,0,60.0,0,제조업,1.0,4205
6108607522,대양이앤이,2,1,1,0,0,0,38,0,0,0,2011-04-26 00:00:00,1,0,18.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",1.0,4207
1288660668,지형건설,2,1,1,0,0,0,42,0,0,0,2011-04-27 00:00:00,1,0,47.0,0,건설업,105000.0,4206
1288660426,스타메드,2,1,1,0,1,0,27,0,0,0,2011-05-02 00:00:00,1,0,114.0,0,제조업,43100.0,4201
1018663656,우성건설디엔씨,2,1,1,0,0,0,68,0,0,0,2011-05-03 00:00:00,1,0,1.0,0,부동산업,3.0,4200
2118859507,그룹아이디디,2,1,1,0,0,0,71,0,0,0,2011-05-04 00:00:00,1,0,142.0,0,"전문, 과학 및 기술 서비스업",12800.0,4199
1138648435,트랜드메카,2,1,1,0,0,0,47,0,0,0,2011-05-06 00:00:00,1,0,57.0,0,도매 및 소매업,3980.0,4197
2068653211,우주텍트론,2,1,1,0,0,0,26,0,0,0,2011-05-06 00:00:00,1,0,79.0,0,제조업,2.0,4197
2178134387,흥창,2,1,1,0,0,0,66,0,0,0,2011-05-09 00:00:00,1,0,7.0,0,금융 및 보험업,7.0,4194
1228616669,상림건설,2,1,1,0,0,0,68,0,0,0,2011-05-06 00:00:00,1,0,2.0,0,부동산업,1470.0,4197
1308660341,비앤비코리아,2,1,1,0,1,0,20,0,0,0,2011-05-06 00:00:00,1,0,84.0,0,제조업,7340.0,4197
1298660263,더명지,2,1,1,0,0,0,41,0,0,0,2011-05-02 00:00:00,1,0,2.0,0,건설업,27200.0,4201
1258195862,메이플트리로그평택,2,1,1,1,0,0,68,0,0,0,2011-05-26 00:00:00,1,1,0.0,0,부동산업,2.0,4177
1258195858,메이플트리로그킹스톤,2,1,1,1,0,0,68,0,0,0,2011-05-26 00:00:00,1,1,0.0,0,부동산업,0.0,4177
3168117157,에이에이시,2,1,1,0,0,0,46,0,0,0,2011-05-03 00:00:00,1,0,23.0,0,도매 및 소매업,2640000.0,4200
5068175615,세창,2,1,1,0,0,0,41,0,0,0,2011-05-04 00:00:00,1,0,5.0,0,건설업,3920.0,4199
5038193837,다산하이젠,2,1,1,0,0,0,17,0,0,0,2011-05-04 00:00:00,1,0,41.0,0,제조업,0.0,4199
4168177756,순천에코그린,2,1,1,0,0,0,38,0,0,0,2011-05-04 00:00:00,1,0,54.0,0,"수도, 하수 및 폐기물 처리, 원료 재생업",4690.0,4199
1208768270,티에스에이손해사정,2,1,1,0,0,0,66,0,0,0,2011-05-12 00:00:00,1,0,378.0,0,금융 및 보험업,0.0,4191
6208509520,세원정밀인쇄,2,1,2,0,0,0,68,0,0,1,2005-07-20 00:00:00,1,0,0.0,0,부동산업,0.0,6313
2068519706,세원정밀인쇄,2,1,2,0,0,0,68,0,0,1,2005-07-05 00:00:00,1,0,0.0,0,부동산업,0.0,6328
2068532636,세원정밀인쇄,2,1,2,0,0,0,68,0,0,1,2010-04-01 00:00:00,1,0,0.0,0,부동산업,0.0,4597
2068527341,세원정밀인쇄,2,1,2,0,0,0,68,0,0,1,2008-12-01 00:00:00,1,0,0.0,0,부동산업,0.0,5083
1238539917,한남상사경인물류지점,2,1,2,0,0,0,46,0,0,1,2009-01-02 00:00:00,1,0,8.0,0,도매 및 소매업,0.0,5051
1248558810,한밭산업(주)화성공장,2,1,2,0,0,0,23,0,0,1,1998-04-01 00:00:00,1,0,9.0,0,제조업,0.0,8980
1378526615,정선레미콘김포공장,2,1,2,0,0,0,23,0,0,1,2002-08-01 00:00:00,1,0,12.0,0,제조업,7.0,7397
5048533280,엔에이치엔여행박사,2,1,2,0,0,0,75,0,0,1,2010-09-24 00:00:00,1,0,1.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",2760.0,4421
2148877799,선우바이오텍,2,1,1,0,0,0,46,0,0,0,2011-05-12 00:00:00,1,0,3.0,0,도매 및 소매업,0.0,4191
1108195370,원창개발,2,1,1,0,0,0,68,0,0,0,2011-05-12 00:00:00,1,0,4.0,0,부동산업,708.0,4191
2118859865,싸이칸개발,2,1,1,0,0,0,68,0,0,0,2011-05-12 00:00:00,1,0,1.0,0,부동산업,10.0,4191
1058757624,써모스코리아,2,1,1,1,0,0,46,0,0,0,2011-05-16 00:00:00,1,2,22.0,0,도매 및 소매업,73.0,4187
2148878065,바이오트로닉코리아,2,1,1,1,0,0,46,0,0,0,2011-06-01 00:00:00,1,2,53.0,0,도매 및 소매업,5980.0,4171
1078752455,지에스티코리아,2,1,1,0,0,0,46,0,0,0,2011-05-18 00:00:00,1,0,5.0,0,도매 및 소매업,30600.0,4185
2018621034,카이로스시계,2,1,1,0,0,0,46,0,0,0,2011-05-18 00:00:00,1,0,27.0,0,도매 및 소매업,31.0,4185
1018663689,씨알에스큐브,2,1,1,0,0,0,58,0,0,0,2011-05-19 00:00:00,1,0,92.0,0,정보통신업,79.0,4184
2208818489,지안바이오,2,1,1,0,0,0,2,0,0,0,2011-05-20 00:00:00,1,0,16.0,0,"농업,임업 및 어업",2040.0,4183
1018663772,인천보람교육,2,1,1,0,0,0,74,0,0,0,2011-05-23 00:00:00,1,0,1.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",63200.0,4180
1178176428,정진애드,2,1,1,0,0,0,33,0,0,0,2011-05-31 00:00:00,1,0,5.0,0,제조업,3.0,4172
1318628077,더가든오브내추럴솔루션,2,1,1,0,1,0,20,0,0,0,2011-05-11 00:00:00,1,0,118.0,0,제조업,351.0,4192
1318628155,비케이엠,2,1,1,0,1,0,29,0,0,0,2011-05-12 00:00:00,1,0,26.0,0,제조업,71700.0,4191
1318628062,호앤컴퍼니,2,1,1,0,0,0,68,0,0,0,2011-05-12 00:00:00,1,0,2.0,0,부동산업,4.0,4191
1318628359,엠에스제이,2,1,1,0,0,0,29,0,0,0,2011-07-01 00:00:00,1,0,190.0,0,제조업,76200000.0,4141
1318629678,제이에스코리아,2,1,1,0,0,0,46,0,0,0,2011-07-15 00:00:00,1,0,26.0,0,도매 및 소매업,4420.0,4127
1258195746,유원인더스트리,2,1,1,0,0,0,22,0,0,0,2011-04-01 00:00:00,1,0,42.0,0,제조업,6.0,4232
1408152881,일광,2,1,1,0,0,0,29,0,0,0,2011-05-23 00:00:00,1,0,50.0,0,제조업,25100.0,4180
1328604520,가리미,2,1,1,0,0,0,10,0,0,0,2012-08-01 00:00:00,1,0,45.0,0,제조업,19200.0,3744
3018611928,엔이티,2,1,1,0,0,0,35,0,0,0,2011-05-19 00:00:00,1,0,35.0,0,"전기,가스,증기 및 공기 조절 공급업",10200.0,4184
3048124728,허스델리,2,1,1,0,1,0,10,0,0,0,2011-05-24 00:00:00,1,0,100.0,0,제조업,10.0,4179
3148624472,루시드,2,1,1,0,0,0,41,0,0,0,2011-05-19 00:00:00,1,0,9.0,0,건설업,44600.0,4184
3088208921,우듬지팜,2,1,1,0,0,0,46,0,0,0,2011-05-26 00:00:00,1,0,50.0,0,도매 및 소매업,87.0,4177
5038193915,옵티모,2,1,1,0,0,0,46,0,0,0,2011-05-11 00:00:00,1,0,20.0,0,도매 및 소매업,10.0,4192
5038193991,유에이치,2,1,1,0,0,0,13,0,0,0,2011-05-12 00:00:00,1,0,27.0,0,제조업,51200.0,4191
6068629492,지사융합산업단지개발,2,1,1,0,0,0,68,0,0,0,2011-05-18 00:00:00,1,0,8.0,0,부동산업,14300.0,4185
6038177758,항도산업개발,2,1,1,0,0,0,23,0,0,0,2011-07-05 00:00:00,1,0,10.0,0,제조업,2.0,4137
6038177379,로얄블루인터내셔날,2,1,1,0,0,0,46,0,0,0,2011-05-23 00:00:00,1,0,6.0,0,도매 및 소매업,2.0,4180
6088187080,풍정주공,2,1,1,0,0,0,24,0,0,0,2011-05-17 00:00:00,1,0,41.0,0,제조업,3.0,4186
6088187251,의령소바,2,1,1,0,0,0,10,0,0,0,2011-05-24 00:00:00,1,0,9.0,0,제조업,264.0,4179
6158184188,삼진,2,1,1,0,1,0,30,0,0,0,2011-05-23 00:00:00,1,0,63.0,0,제조업,107000.0,4180
4098621230,지금강이엔지,2,1,1,0,0,0,22,0,0,0,2011-05-19 00:00:00,1,0,12.0,0,제조업,5.0,4184
5098501013,삼성산업봉양공장,2,1,2,0,0,0,23,0,0,1,1997-10-01 00:00:00,1,0,0.0,0,제조업,1.0,9162
5048530546,삼성산업,2,1,2,0,0,0,23,0,0,1,2009-07-01 00:00:00,1,0,0.0,0,제조업,16600000.0,4871
3078509156,장남연기지점,2,1,2,0,0,0,74,0,0,1,2005-01-01 00:00:00,1,0,5.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",5.0,8158
2068654113,디엠에스코리아,2,1,1,0,0,0,24,0,0,0,2011-05-24 00:00:00,1,0,28.0,0,제조업,10.0,4179
1198642555,티지앤컴퍼니,2,1,1,1,0,0,26,0,0,0,2011-05-25 00:00:00,4,2,20.0,0,제조업,1060.0,4178
2048628002,드림프리덤,2,1,1,0,0,0,46,0,0,0,2011-06-24 00:00:00,1,0,50.0,0,도매 및 소매업,28.0,4148
2118860625,에스씨민이노베이션,2,1,1,0,0,0,46,0,0,0,2011-05-26 00:00:00,1,0,7.0,0,도매 및 소매업,1.0,4177
2158754394,씨스존,2,1,1,0,0,0,26,0,0,0,2011-05-26 00:00:00,1,0,40.0,0,제조업,1890.0,4177
2068654277,콘에어코리아트레이딩,2,1,1,1,0,0,46,0,0,0,2011-05-27 00:00:00,1,2,21.0,0,도매 및 소매업,5.0,4176
1148689614,지지엠,2,1,1,0,0,0,71,0,0,0,2011-05-27 00:00:00,1,0,43.0,0,"전문, 과학 및 기술 서비스업",70200.0,4176
1308660598,한국하이티엔,2,1,1,0,0,0,29,0,0,0,2011-06-03 00:00:00,1,0,31.0,0,제조업,23.0,4169
1258196027,씨엔아이,2,1,1,0,1,0,29,0,0,0,2011-05-27 00:00:00,1,0,29.0,0,제조업,710.0,4176
1268640818,디에스피드,2,1,1,0,0,0,10,0,0,0,2011-05-30 00:00:00,1,0,24.0,0,제조업,2940000.0,4173
1248713836,현진,2,1,1,0,0,0,30,0,0,0,2011-05-25 00:00:00,1,0,375.0,0,제조업,33000.0,4178
1408152708,롤포밍,2,1,1,0,0,0,29,0,0,0,2011-05-30 00:00:00,1,0,26.0,0,제조업,47.0,4173
3148624638,다우주택건설,2,1,1,0,0,0,68,0,0,0,2011-05-25 00:00:00,1,0,10.0,0,부동산업,22100.0,4178
3148625054,호텔아이시시,2,1,1,0,0,0,55,0,0,0,2011-05-26 00:00:00,1,0,58.0,0,숙박 및 음식점업,4.0,4177
5048193164,굿유,2,1,1,0,1,0,46,0,0,0,2011-05-26 00:00:00,1,0,76.0,0,도매 및 소매업,29.0,4177
5158141948,케이앤씨,2,1,1,0,0,0,30,0,0,0,2011-05-25 00:00:00,1,0,35.0,0,제조업,557.0,4178
6208141181,에이스정공,2,1,1,0,0,0,29,0,0,0,2011-05-27 00:00:00,1,0,2.0,0,제조업,44.0,4176
1288661202,에이치에스테크놀로지,2,1,1,0,1,0,29,0,0,0,2011-05-26 00:00:00,1,0,115.0,0,제조업,26000.0,4177
1308547749,신청담에듀,2,1,2,0,0,0,85,0,0,1,2006-03-01 00:00:00,1,0,11.0,0,교육 서비스업,3.0,6089
2068654243,디에이치플러스,2,1,1,0,0,0,68,0,0,0,2011-06-02 00:00:00,1,0,2.0,0,부동산업,23100.0,4170
2118861129,글로벌모터스,2,1,1,0,0,0,45,0,0,0,2011-06-02 00:00:00,1,0,5.0,0,도매 및 소매업,125000.0,4170
1298661715,비젠트로,2,1,1,0,1,0,71,0,0,0,2011-05-30 00:00:00,1,0,142.0,0,"전문, 과학 및 기술 서비스업",32000.0,4173
1388167789,율산,2,1,1,0,0,0,46,0,0,0,2011-06-02 00:00:00,1,0,13.0,0,도매 및 소매업,713.0,4170
1258196691,이앤더블유글로벌,2,1,1,0,0,0,46,0,0,0,2011-07-01 00:00:00,1,0,3.0,0,도매 및 소매업,21.0,4141
3038162715,필맥스에이엠피,2,1,1,0,0,0,20,0,0,0,2011-07-01 00:00:00,1,0,48.0,0,제조업,1.0,4141
5148177176,이애프씨,2,1,1,0,0,0,41,0,0,0,2011-05-30 00:00:00,1,0,8.0,0,건설업,0.0,4173
5028610968,동우씨엠건설,2,1,1,0,0,0,68,0,0,0,2011-06-01 00:00:00,1,0,5.0,0,부동산업,33.0,4171
5148177161,에스에스엘엠,2,1,1,1,0,0,26,0,0,0,2011-06-03 00:00:00,1,2,356.0,0,제조업,9.0,4169
5068175861,아이엘이앤씨,2,1,1,0,0,0,42,0,0,0,2011-06-01 00:00:00,1,0,51.0,0,건설업,10.0,4171
5158141986,동해소재,2,1,1,0,0,0,23,0,0,0,2011-06-02 00:00:00,1,0,4.0,0,제조업,31300.0,4170
6058606894,디에스주택산업,2,1,1,0,0,0,68,0,0,0,2011-06-01 00:00:00,1,0,6.0,0,부동산업,18000.0,4171
4028191652,서주,2,1,1,0,0,0,10,0,0,0,2011-06-01 00:00:00,1,0,124.0,0,제조업,3830.0,4171
4038163237,알오에스,2,1,1,0,0,0,46,0,0,0,2011-06-02 00:00:00,4,0,1.0,0,도매 및 소매업,15000.0,4170
6208139502,한국오엠티,2,1,1,0,0,0,25,0,0,0,2011-06-03 00:00:00,1,0,51.0,0,제조업,10.0,4169
5038518627,태경산업,2,1,2,0,0,0,22,0,0,1,1995-07-29 00:00:00,1,0,15.0,0,제조업,22300.0,9957
2068654302,한국선불카드,2,1,1,0,0,0,58,0,0,0,2011-06-08 00:00:00,1,0,49.0,0,정보통신업,13700.0,4164
2208819979,파비스씨앤씨,2,1,1,0,0,0,21,0,0,0,2011-07-01 00:00:00,1,0,3.0,0,제조업,0.0,4141
1198643103,와인컨시어지,2,1,1,0,0,0,46,0,0,0,2011-06-10 00:00:00,1,0,1.0,0,도매 및 소매업,40100.0,4162
1318628704,프린테크엘피엠,2,1,1,0,1,0,17,0,0,0,2011-06-08 00:00:00,1,0,60.0,0,제조업,3.0,4164
1378610726,트리,2,1,1,0,0,0,46,0,0,0,2011-06-10 00:00:00,1,0,138.0,0,도매 및 소매업,8880000.0,4162
1318629566,미영,2,1,1,0,1,0,22,0,0,0,2011-06-14 00:00:00,1,0,71.0,0,제조업,11200.0,4158
1268643514,아람,2,1,1,0,0,0,10,0,0,0,2011-06-08 00:00:00,1,0,22.0,0,제조업,52600.0,4164
1268641307,빌더스개발,2,1,1,0,0,0,68,0,0,0,2011-06-13 00:00:00,1,0,4.0,0,부동산업,50.0,4159
3038162374,글라스원,2,1,1,0,0,0,23,0,0,0,2011-06-10 00:00:00,1,0,45.0,0,제조업,65700.0,4162
5028611012,에이치에스개발,2,1,1,0,0,0,64,0,0,0,2011-06-08 00:00:00,1,0,5.0,0,금융 및 보험업,72300.0,4164
5048193131,주은,2,1,1,0,0,0,68,0,0,0,2011-06-10 00:00:00,1,0,3.0,0,부동산업,8980.0,4162
5158142063,디앤피,2,1,1,0,0,0,30,0,0,0,2011-06-10 00:00:00,1,0,4.0,0,제조업,504.0,4162
5138163892,동성개발,2,1,1,0,0,0,41,0,0,0,2011-06-08 00:00:00,1,0,8.0,0,건설업,50600.0,4164
5138163363,태진에이엔티,2,1,1,0,1,0,30,0,0,0,2011-05-01 00:00:00,1,0,137.0,0,제조업,4.0,4202
6068630039,코텍스,2,1,1,0,0,0,47,0,0,0,2011-06-09 00:00:00,1,0,23.0,0,도매 및 소매업,2690.0,4163
6068630271,일렉트릭스,2,1,1,0,0,0,46,0,0,0,2011-06-14 00:00:00,1,0,35.0,0,도매 및 소매업,7660.0,4158
6168186855,에코디엔시,2,1,1,0,0,0,41,0,0,0,2011-06-14 00:00:00,1,0,6.0,0,건설업,4.0,4158
6108608308,중원,2,1,1,0,0,0,47,0,0,0,2011-07-01 00:00:00,1,0,82.0,0,도매 및 소매업,127000.0,4141
6208139633,우진참한우,2,1,1,0,0,0,46,0,0,0,2011-06-09 00:00:00,1,0,23.0,0,도매 및 소매업,1.0,4163
1078716916,유지엠씨,2,1,1,0,0,0,71,0,0,0,2009-02-01 00:00:00,1,0,9.0,0,"전문, 과학 및 기술 서비스업",212000.0,5021
1298554274,래미안건설,2,1,2,0,0,0,68,0,0,1,2010-07-01 00:00:00,1,0,0.0,0,부동산업,25800.0,4506
1208768741,페이토개발,2,1,1,0,0,0,55,0,0,0,2011-05-01 00:00:00,1,0,4.0,0,숙박 및 음식점업,1.0,4202
2158755317,제일무역,2,1,1,0,0,0,45,0,0,0,2011-06-15 00:00:00,1,0,11.0,0,도매 및 소매업,3.0,4157
1018664276,에프앤비밸류파트너스,2,1,1,0,0,0,74,0,0,0,2011-06-15 00:00:00,1,0,252.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",6.0,4157
1078753814,삼현티이씨,2,1,1,0,0,0,29,0,0,0,2011-06-15 00:00:00,1,0,4.0,0,제조업,0.0,4157
2118861624,엠엠피아이,2,1,1,0,1,0,47,0,0,0,2011-06-16 00:00:00,1,0,58.0,0,도매 및 소매업,5.0,4156
2118862074,에노테카코리아,2,1,1,1,0,0,46,0,0,0,2011-06-17 00:00:00,1,2,70.0,0,도매 및 소매업,44.0,4155
2148881013,경인파이낸스대부,2,1,1,0,0,0,64,0,0,0,2011-06-20 00:00:00,1,0,2.0,0,금융 및 보험업,0.0,4152
2048628453,정호기업,2,1,1,0,0,0,47,0,0,0,2011-06-20 00:00:00,1,0,5.0,0,도매 및 소매업,5270.0,4152
1148689161,티앤케이팩토리,2,1,1,0,0,0,58,0,0,0,2011-06-24 00:00:00,1,0,31.0,0,정보통신업,155.0,4148
1048635708,몬스터에너지코리아,2,1,1,1,0,0,11,0,0,0,2011-06-17 00:00:00,4,2,9.0,0,제조업,22500.0,4155
1378610838,청정,2,1,1,0,0,0,10,0,0,0,2011-06-20 00:00:00,1,0,43.0,0,제조업,1690000.0,4152
1298661980,다음네트웍스,2,1,1,0,0,0,61,0,0,0,2011-06-09 00:00:00,1,0,25.0,0,정보통신업,6160000.0,4163
1298661995,범아비즈플랫폼,2,1,1,0,0,0,14,0,0,0,2011-06-16 00:00:00,1,0,254.0,0,제조업,1.0,4156
1348678085,지씨이,2,1,1,0,1,0,29,0,0,0,2011-06-21 00:00:00,1,0,41.0,0,제조업,0.0,4151
1428137848,제이앤와이스타일,2,1,1,0,0,0,47,0,0,0,2011-06-20 00:00:00,1,0,61.0,0,도매 및 소매업,10500.0,4152
1248715232,대동,2,1,1,1,0,0,22,0,0,0,2011-06-20 00:00:00,1,1,36.0,0,제조업,170000.0,4152
3058611857,삼화모터스,2,1,1,0,0,0,95,0,0,0,2011-06-15 00:00:00,1,0,57.0,0,협회 및 단체,84.0,4157
3148625466,베스타까르르스타,2,1,1,0,0,0,96,0,0,0,2011-06-21 00:00:00,4,0,108.0,0,협회 및 단체,2.0,4151
5148177384,영진울산공장,2,1,1,0,0,0,30,0,0,0,2011-06-16 00:00:00,1,0,16.0,0,제조업,2.0,4156
5038194476,제이씨티,2,1,1,0,0,0,22,0,0,0,2011-06-20 00:00:00,1,0,20.0,0,제조업,177000.0,4152
5028611180,경평건설,2,1,1,0,0,0,68,0,0,0,2011-06-20 00:00:00,1,0,5.0,0,부동산업,12900.0,4152
6218190399,보광산업개발,2,1,1,0,0,0,68,0,0,0,2011-06-21 00:00:00,1,0,1.0,0,부동산업,1440.0,4151
6098199634,서진메카닉스,2,1,1,0,0,0,31,0,0,0,2011-06-17 00:00:00,1,0,15.0,0,제조업,1.0,4155
6098199731,좋은이웃마트,2,1,1,0,0,0,46,0,0,0,2011-06-20 00:00:00,1,0,243.0,0,도매 및 소매업,21200.0,4152
4108537661,삼각에프엠씨,2,1,2,0,0,0,27,0,0,1,2010-10-01 00:00:00,4,0,14.0,0,제조업,2540.0,4414
4178142361,닛소남해아그로,2,1,1,1,0,0,20,0,0,0,2011-06-14 00:00:00,1,2,33.0,0,제조업,5.0,4158
4178142323,여수새고막,2,1,1,0,1,0,46,0,0,0,2011-06-15 00:00:00,1,0,33.0,0,도매 및 소매업,27.0,4157
4048134152,다원에프에스,2,1,1,0,0,0,46,0,0,0,2011-06-16 00:00:00,1,0,25.0,0,도매 및 소매업,3.0,4156
6168187062,탐라해상풍력발전,2,1,1,0,0,0,35,0,0,0,2011-06-15 00:00:00,1,0,4.0,0,"전기,가스,증기 및 공기 조절 공급업",1410.0,4157
6168186869,플리트비체,2,1,1,0,0,0,41,0,0,0,2011-06-15 00:00:00,1,0,5.0,0,건설업,1110.0,4157
6108608671,울산에너지터미널,2,1,1,0,0,0,52,0,0,0,2011-07-07 00:00:00,1,0,18.0,0,운수 및 창고업,16600.0,4135
6218524766,삼원산업(주)부산공장,2,1,2,0,0,0,24,0,0,1,2008-08-07 00:00:00,1,0,26.0,0,제조업,1.0,5199
2148880047,게임베리,2,1,1,0,1,0,73,0,0,0,2011-06-28 00:00:00,1,0,117.0,0,"전문, 과학 및 기술 서비스업",63000.0,4144
1208769814,빅토리오토모티브그룹,2,1,1,0,0,0,45,0,0,0,2011-06-22 00:00:00,1,0,55.0,0,도매 및 소매업,491000.0,4150
2208820194,솔리더스인베스트먼트,2,1,1,0,0,0,64,0,0,0,2011-06-23 00:00:00,1,0,7.0,0,금융 및 보험업,101.0,4149
1098629730,프리마모터스,2,1,1,0,0,0,45,0,0,0,2011-06-24 00:00:00,4,0,85.0,0,도매 및 소매업,247000.0,4148
1318628999,광신포장,2,1,1,0,0,0,17,0,0,0,2011-06-24 00:00:00,1,0,40.0,0,제조업,150.0,4148
1308661321,크로스몰,2,1,1,0,0,0,46,0,0,0,2011-06-22 00:00:00,1,0,44.0,0,도매 및 소매업,22600.0,4150
1428138153,코리아푸드,2,1,1,0,0,0,46,0,0,0,2011-06-21 00:00:00,1,0,51.0,0,도매 및 소매업,7290000.0,4151
1408153819,스페스,2,1,1,0,0,0,35,0,0,0,2011-06-28 00:00:00,1,0,1.0,0,"전기,가스,증기 및 공기 조절 공급업",4760.0,4144
1408153954,메탈스타,2,1,1,0,0,0,24,0,0,0,2011-07-01 00:00:00,1,0,12.0,0,제조업,42100000.0,4141
3128629073,다우케미칼오엘이디,2,1,1,1,0,0,46,0,0,0,2011-06-24 00:00:00,4,2,48.0,0,도매 및 소매업,0.0,4148
3058612119,한중에너지네트웍스,2,1,1,0,1,0,74,0,0,0,2011-06-22 00:00:00,1,0,11.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",4.0,4150
5058163945,동서웰빙,2,1,1,0,0,0,10,0,0,0,2011-05-01 00:00:00,1,0,70.0,0,제조업,4930.0,4202
5038194608,동신금속,2,1,1,0,0,0,24,0,0,0,2011-06-27 00:00:00,1,0,54.0,0,제조업,114.0,4145
6038177587,스탠드컴퍼니,2,1,1,0,0,0,58,0,0,0,2011-06-22 00:00:00,1,0,6.0,0,정보통신업,12600.0,4150
6068630306,덕호,2,1,1,0,0,0,46,0,0,0,2011-06-23 00:00:00,1,0,7.0,0,도매 및 소매업,84.0,4149
6088187663,베인,2,1,1,0,0,0,30,0,0,0,2011-07-01 00:00:00,1,0,29.0,0,제조업,25300.0,4141
4118168820,효진팜,2,1,1,0,0,0,46,0,0,0,2011-06-29 00:00:00,1,0,25.0,0,도매 및 소매업,6.0,4143
6208139860,해성테크,2,1,1,0,0,0,30,0,0,0,2011-07-01 00:00:00,1,0,50.0,0,제조업,2120.0,4141
1198516929,대림로얄이앤피(주)서울지사,2,1,2,0,0,0,25,0,0,1,1987-01-05 00:00:00,1,0,4.0,0,제조업,2.0,13084
1318628607,대한실드엔지니어링,2,1,1,0,0,0,26,0,0,0,2011-06-01 00:00:00,1,0,55.0,0,제조업,4.0,4171
1208770489,새안글로벌,2,1,1,0,0,0,46,0,0,0,2011-07-01 00:00:00,1,0,7.0,0,도매 및 소매업,223.0,4141
2068658050,서울에스티,2,1,1,0,0,0,25,0,0,0,2011-10-01 00:00:00,1,0,15.0,0,제조업,6540000.0,4049
1048635940,파오정보기술,2,1,1,0,0,0,71,0,0,0,2011-06-28 00:00:00,1,0,5.0,0,"전문, 과학 및 기술 서비스업",3.0,4144
2148880538,이스트게임즈,2,1,1,0,1,0,58,0,0,0,2011-06-28 00:00:00,1,0,134.0,0,정보통신업,3330.0,4144
1208769828,포천한마음병영,2,1,1,0,0,0,68,0,0,0,2011-06-28 00:00:00,1,0,4.0,0,부동산업,1.0,4144
1078754832,부자되세요,2,1,1,0,0,0,56,0,0,0,2011-06-28 00:00:00,1,0,293.0,0,숙박 및 음식점업,4270.0,4144
2178134811,제이글로벌앤,2,1,1,0,0,0,58,0,0,0,2011-06-29 00:00:00,1,0,2.0,0,정보통신업,6.0,4143
2148880576,비즈마켓,2,1,1,0,1,0,47,0,0,0,2011-07-01 00:00:00,1,0,165.0,0,도매 및 소매업,156000.0,4141
2118862619,글로벌윌,2,1,1,0,0,0,68,0,0,0,2011-07-01 00:00:00,1,0,4.0,0,부동산업,740000000.0,4141
2208820802,한방,2,1,1,0,0,0,72,0,0,0,2011-07-01 00:00:00,1,0,221.0,0,"전문, 과학 및 기술 서비스업",5750000.0,4141
1318629493,에코닉스,2,1,1,0,0,0,75,0,0,0,2011-07-05 00:00:00,1,0,24.0,0,"사업시설 관리, 사업 지원 및 임대 서비스업",3180.0,4137
